CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
5617,33,Male,51,13,2,14,Standard,Monthly,451,12,1
5618,21,Female,35,18,6,20,Basic,Annual,371,11,1
5619,61,Female,11,5,1,10,Premium,Annual,709,25,1
5620,54,Male,16,24,10,22,Basic,Monthly,448,14,1
5621,38,Male,47,4,3,18,Premium,Monthly,149,12,1
5622,51,Female,35,25,10,7,Basic,Quarterly,271,13,1
5623,56,Female,5,9,8,26,Standard,Quarterly,308,3,1
5624,57,Female,10,16,3,7,Premium,Monthly,630,15,1
5625,60,Female,42,15,2,2,Basic,Annual,669,16,1
5626,50,Female,45,17,1,22,Basic,Annual,692,23,1
5627,34,Female,19,17,7,12,Basic,Quarterly,115,2,1
5628,32,Female,20,30,0,12,Basic,Monthly,971,26,1
5629,21,Female,35,17,5,1,Standard,Monthly,332,20,1
5630,34,Male,46,29,9,30,Standard,Quarterly,876,22,1
5631,29,Male,22,8,9,27,Standard,Quarterly,699,23,1
5632,57,Female,54,28,9,8,Basic,Monthly,677,28,1
5633,38,Female,12,4,5,19,Basic,Monthly,714,26,1
5634,19,Male,17,28,7,19,Premium,Monthly,526,7,1
5635,27,Male,38,25,6,14,Basic,Annual,814,16,1
5636,18,Male,4,24,0,3,Premium,Annual,647,2,0
5637,65,Female,21,18,8,5,Standard,Monthly,664,23,1
5638,37,Male,39,13,0,10,Basic,Monthly,214,22,1
5639,21,Female,50,27,7,13,Premium,Monthly,433,5,1
5640,52,Female,47,5,10,25,Standard,Annual,418,29,1
5641,42,Female,58,25,6,3,Basic,Monthly,190,16,1
5642,27,Female,49,5,6,12,Premium,Quarterly,634,3,1
5643,25,Female,49,15,3,30,Basic,Annual,813,16,1
5644,59,Female,42,7,7,18,Premium,Monthly,635,6,1
5645,54,Female,16,6,9,4,Basic,Quarterly,441,16,1
5646,26,Male,52,24,2,18,Basic,Quarterly,965,28,0
5647,60,Female,17,28,4,0,Basic,Annual,742,20,1
5648,23,Male,39,11,0,15,Basic,Quarterly,619,9,0
5649,23,Female,8,29,0,16,Basic,Quarterly,564,15,0
5650,34,Female,1,2,3,4,Premium,Monthly,540,27,1
5651,34,Male,42,26,2,20,Premium,Monthly,420,24,1
5652,39,Male,43,12,6,9,Standard,Monthly,181,22,1
5653,44,Female,42,1,7,29,Standard,Monthly,113,8,1
5654,18,Male,11,2,0,28,Premium,Monthly,444,12,1
5655,58,Female,59,28,5,12,Basic,Monthly,867,13,1
5656,46,Female,51,12,10,14,Standard,Quarterly,115,6,1
5657,47,Female,45,6,0,25,Basic,Annual,718,8,1
5658,32,Female,60,28,6,17,Standard,Monthly,547,13,1
5659,53,Female,48,23,8,18,Standard,Monthly,751,7,1
5660,40,Male,60,4,8,15,Standard,Monthly,837,16,1
5661,55,Female,15,5,10,11,Basic,Monthly,861,15,1
5662,59,Female,10,23,10,12,Standard,Quarterly,339,23,1
5663,30,Male,55,11,5,16,Premium,Quarterly,117,19,1
5664,51,Female,8,14,8,16,Basic,Quarterly,936,14,1
5665,35,Female,20,2,5,18,Basic,Annual,156,19,1
5666,56,Female,17,4,8,15,Basic,Annual,365,7,1
5667,25,Male,1,14,6,23,Basic,Monthly,106,26,1
5668,55,Male,16,26,8,10,Premium,Annual,386,19,1
5669,26,Female,33,28,1,25,Premium,Quarterly,488,12,1
5670,50,Female,38,9,9,2,Basic,Quarterly,258,8,1
5671,20,Male,14,22,10,27,Basic,Annual,821,26,1
5672,42,Male,1,21,7,30,Basic,Annual,118,2,1
5673,51,Male,47,26,6,4,Standard,Annual,695,10,1
5674,28,Female,17,15,7,14,Basic,Monthly,579,1,1
5675,49,Male,38,8,1,7,Premium,Monthly,459,20,1
5676,54,Male,53,19,9,29,Premium,Quarterly,385,5,1
5677,36,Male,34,30,3,19,Basic,Monthly,499,16,1
5678,34,Female,13,1,1,25,Premium,Annual,164,3,1
5679,52,Female,41,4,10,3,Premium,Quarterly,725,17,1
5680,46,Male,54,20,10,12,Premium,Annual,721,12,1
5681,58,Female,50,24,2,1,Standard,Monthly,341,26,1
5682,61,Female,7,18,8,29,Basic,Quarterly,320,17,1
5683,20,Female,29,21,5,28,Basic,Annual,596,29,1
5684,58,Female,28,22,1,9,Basic,Quarterly,101,15,1
5685,39,Male,39,20,7,9,Basic,Monthly,403,9,1
5686,53,Male,42,19,0,2,Basic,Annual,554,10,1
5687,19,Male,6,28,2,9,Premium,Quarterly,814,3,1
5688,27,Female,49,1,4,4,Basic,Monthly,236,22,1
5689,35,Male,60,30,9,2,Basic,Monthly,852,2,1
5690,44,Female,36,3,6,7,Standard,Annual,981,22,1
5691,54,Male,17,7,8,12,Basic,Monthly,330,3,1
5692,29,Female,53,21,3,11,Basic,Annual,435,20,1
5693,57,Male,51,29,10,24,Premium,Annual,225,27,1
5694,18,Male,37,29,8,8,Premium,Monthly,354,25,1
5695,36,Male,5,25,7,3,Basic,Quarterly,284,13,1
5696,52,Female,18,23,4,18,Basic,Monthly,300,13,1
5697,35,Female,15,5,2,8,Standard,Quarterly,944,1,1
5698,57,Female,55,15,6,9,Premium,Quarterly,662,5,1
5699,18,Male,52,1,7,17,Basic,Monthly,395,1,1
5700,64,Male,38,29,2,3,Basic,Annual,574,15,1
5701,27,Female,13,25,3,4,Basic,Annual,816,8,1
5702,46,Male,24,27,2,7,Premium,Quarterly,473,15,1
5703,65,Male,38,7,3,20,Premium,Monthly,985,9,1
5704,24,Male,47,10,10,27,Basic,Monthly,646,21,1
5705,38,Female,49,19,0,19,Basic,Monthly,130,1,1
5706,31,Male,50,16,1,11,Premium,Quarterly,459,30,1
5707,25,Male,48,5,0,17,Basic,Quarterly,188,15,1
5708,60,Male,26,3,3,10,Basic,Annual,948,7,1
5709,48,Male,57,15,6,25,Standard,Monthly,824,10,1
5710,60,Female,59,8,7,25,Basic,Monthly,301,11,1
5711,49,Female,13,8,10,11,Standard,Quarterly,479,20,1
5712,19,Male,47,30,10,7,Standard,Quarterly,779,22,1
5713,29,Male,40,16,8,9,Standard,Monthly,679,4,1
5714,47,Male,16,16,2,22,Standard,Monthly,750,20,1
5715,37,Male,16,24,0,10,Premium,Annual,813,11,0
5716,39,Male,38,11,1,17,Standard,Quarterly,158,25,1
5717,44,Female,13,9,9,8,Premium,Quarterly,839,6,1
5718,65,Male,46,10,5,28,Premium,Monthly,347,15,1
5719,47,Female,19,30,4,13,Standard,Monthly,135,10,1
5720,55,Female,55,4,4,15,Basic,Monthly,670,29,1
5721,19,Female,58,19,4,24,Standard,Monthly,794,27,1
5722,43,Female,9,6,9,26,Premium,Annual,464,17,1
5723,22,Male,30,16,6,16,Standard,Annual,999,17,1
5724,59,Male,16,27,8,15,Basic,Monthly,758,2,1
5725,48,Female,17,24,10,5,Premium,Monthly,208,16,1
5726,45,Male,27,11,2,21,Basic,Monthly,827,15,1
5727,58,Female,3,5,9,1,Standard,Quarterly,130,17,1
5728,37,Male,34,26,1,16,Standard,Annual,333,14,1
5729,27,Male,41,27,3,1,Premium,Annual,974,12,1
5730,63,Male,10,11,9,0,Premium,Quarterly,643,24,1
5731,42,Male,30,1,7,16,Basic,Annual,120,21,1
5732,42,Male,57,28,6,7,Basic,Annual,862,16,1
5733,32,Male,59,9,4,23,Standard,Quarterly,386,30,1
5734,44,Female,41,26,5,12,Premium,Monthly,133,17,1
5735,65,Male,4,25,9,25,Premium,Quarterly,382,22,1
5736,37,Female,29,2,0,0,Standard,Annual,985,17,1
5737,41,Female,58,11,2,22,Standard,Monthly,594,17,1
5738,37,Female,9,28,1,6,Premium,Quarterly,525,24,1
5739,39,Female,21,28,1,29,Standard,Monthly,955,6,1
5740,60,Male,15,7,10,0,Basic,Monthly,594,30,1
5741,34,Male,24,16,7,11,Premium,Quarterly,436,22,1
5742,52,Female,20,27,6,30,Basic,Annual,683,28,1
5743,41,Male,20,28,4,8,Premium,Quarterly,346,10,1
5744,59,Female,46,1,2,12,Standard,Quarterly,411,30,1
5745,23,Female,47,25,1,27,Basic,Quarterly,206,17,1
5746,31,Male,10,2,4,23,Premium,Quarterly,988,28,1
5747,24,Male,9,8,2,20,Standard,Monthly,375,2,1
5748,54,Female,51,6,0,28,Premium,Monthly,347,14,1
5749,57,Female,52,17,5,10,Premium,Monthly,326,16,1
5750,65,Male,37,28,2,2,Standard,Quarterly,338,27,1
5751,64,Male,26,21,2,29,Premium,Monthly,134,26,1
5752,27,Male,59,24,8,20,Premium,Quarterly,172,18,1
5753,27,Female,45,14,0,2,Standard,Annual,466,10,1
5754,23,Female,18,4,10,11,Standard,Annual,256,21,1
5755,27,Male,25,28,6,30,Basic,Annual,699,17,1
5756,28,Female,42,18,5,30,Premium,Monthly,840,11,1
5757,43,Female,35,7,1,24,Premium,Annual,103,9,1
5758,51,Female,58,21,2,25,Standard,Quarterly,545,28,1
5759,28,Female,54,8,7,8,Standard,Monthly,951,29,1
5760,52,Male,55,25,1,19,Standard,Annual,257,3,1
5761,54,Male,29,26,4,1,Standard,Annual,582,12,1
5762,53,Male,56,24,5,20,Standard,Annual,548,11,1
5763,63,Female,40,4,1,16,Basic,Quarterly,904,5,1
5764,31,Female,14,21,5,18,Standard,Annual,669,8,1
5765,34,Male,3,22,6,16,Premium,Monthly,442,25,1
5766,22,Female,10,27,3,7,Basic,Monthly,410,25,1
5767,61,Male,46,12,6,28,Premium,Annual,270,16,1
5768,61,Female,58,1,5,28,Basic,Quarterly,326,3,1
5769,28,Female,19,11,1,4,Premium,Monthly,357,9,1
5770,42,Female,33,25,5,27,Standard,Monthly,386,6,1
5771,35,Female,11,10,0,20,Standard,Annual,563,17,1
5772,40,Male,55,4,0,20,Basic,Monthly,120,26,1
5773,54,Male,56,30,8,0,Standard,Monthly,693,21,1
5774,52,Male,42,8,10,23,Standard,Quarterly,595,22,1
5775,59,Male,34,25,9,24,Standard,Monthly,355,21,1
5776,19,Male,29,10,0,6,Premium,Annual,430,8,1
5777,47,Female,1,3,7,30,Standard,Annual,351,12,1
5778,56,Female,48,15,1,25,Standard,Annual,500,13,1
5779,21,Male,10,12,4,19,Standard,Monthly,430,29,1
5780,45,Female,58,30,9,12,Basic,Quarterly,435,8,1
5781,19,Female,36,16,2,17,Basic,Monthly,533,26,1
5782,61,Male,13,18,6,17,Basic,Monthly,708,21,1
5783,55,Female,22,14,8,4,Basic,Quarterly,574,25,1
5784,31,Female,22,5,0,11,Premium,Quarterly,930,4,1
5785,37,Male,20,9,10,28,Premium,Quarterly,570,18,1
5786,25,Male,40,4,8,25,Basic,Annual,333,6,1
5787,39,Male,12,11,10,3,Basic,Annual,909,25,1
5788,45,Female,26,12,4,26,Premium,Monthly,609,24,1
5789,57,Female,12,26,1,7,Premium,Annual,737,9,1
5790,65,Male,45,26,7,24,Basic,Monthly,478,2,1
5791,51,Female,6,12,9,17,Standard,Annual,721,16,1
5792,30,Male,8,30,2,2,Basic,Annual,121,16,1
5793,53,Female,30,23,1,8,Premium,Monthly,924,30,1
5794,47,Male,38,20,7,3,Standard,Monthly,510,20,1
5795,45,Male,6,4,6,21,Premium,Monthly,461,7,1
5796,55,Female,10,19,6,18,Standard,Monthly,698,9,1
5797,64,Male,8,8,10,13,Premium,Quarterly,476,10,1
5798,25,Female,37,5,4,6,Basic,Monthly,538,19,1
5799,32,Male,28,15,5,22,Standard,Quarterly,124,7,1
5800,22,Female,42,8,4,18,Premium,Monthly,846,25,1
5801,51,Male,9,13,2,8,Premium,Annual,660,15,1
5802,64,Male,59,21,8,5,Basic,Monthly,867,15,1
5803,53,Female,19,9,1,2,Premium,Monthly,510,14,1
5804,31,Male,47,28,3,21,Premium,Monthly,978,2,1
5805,52,Male,1,5,2,1,Premium,Annual,397,30,1
5806,62,Female,22,29,3,12,Premium,Annual,383,7,1
5807,55,Female,3,10,7,27,Standard,Monthly,720,13,1
5808,24,Male,37,8,4,30,Standard,Monthly,386,29,1
5809,34,Female,45,14,3,2,Standard,Quarterly,695,4,0
5810,59,Male,39,4,4,8,Standard,Quarterly,266,25,1
5811,28,Male,4,20,1,13,Premium,Annual,133,5,1
5812,38,Male,39,24,3,25,Standard,Monthly,318,2,1
5813,19,Male,38,26,10,1,Premium,Quarterly,185,28,1
5814,46,Male,15,11,3,12,Standard,Quarterly,592,10,0
5815,28,Female,15,24,10,8,Standard,Annual,313,12,1
5816,30,Male,15,30,7,2,Standard,Monthly,994,20,1
5817,26,Male,9,30,3,4,Premium,Annual,536,12,1
5818,55,Female,60,10,3,14,Standard,Quarterly,829,5,1
5819,43,Male,6,3,4,15,Premium,Quarterly,373,6,1
5820,31,Female,19,12,4,22,Basic,Monthly,524,27,1
5821,25,Male,21,28,5,12,Standard,Monthly,917,22,1
5822,51,Female,27,3,5,20,Standard,Annual,304,13,1
5823,33,Female,53,17,10,10,Premium,Annual,971,7,1
5824,18,Female,53,30,2,8,Premium,Quarterly,673,1,1
5825,35,Female,58,9,5,14,Premium,Quarterly,873,22,1
5826,35,Female,39,18,8,3,Standard,Annual,377,2,1
5827,29,Male,47,24,10,11,Basic,Quarterly,626,25,1
5828,40,Female,17,15,2,15,Standard,Monthly,950,15,1
5829,33,Female,50,8,4,25,Standard,Annual,888,30,1
5830,65,Male,39,25,6,21,Premium,Quarterly,682,23,1
5831,18,Female,9,17,9,4,Premium,Quarterly,757,8,1
5832,22,Male,16,29,3,29,Standard,Monthly,493,13,1
5833,33,Male,35,5,10,8,Basic,Annual,763,17,1
5834,28,Female,7,20,6,16,Standard,Monthly,861,10,1
5835,52,Male,43,8,5,10,Basic,Monthly,416,11,1
5836,53,Male,27,4,6,4,Basic,Monthly,651,5,1
5837,22,Male,27,15,2,28,Standard,Annual,823,19,1
5838,52,Female,10,2,4,6,Standard,Quarterly,823,20,1
5839,58,Male,16,28,7,4,Standard,Monthly,131,11,1
5840,45,Male,14,3,7,8,Standard,Quarterly,344,12,1
5841,24,Female,53,27,3,25,Standard,Annual,476,30,1
5842,48,Female,48,30,3,7,Standard,Monthly,496,22,1
5843,19,Male,2,2,6,3,Premium,Quarterly,395,27,1
5844,36,Male,36,1,9,11,Standard,Monthly,823,2,1
5845,60,Female,23,8,7,24,Standard,Monthly,547,25,1
5846,34,Female,23,8,5,2,Premium,Quarterly,450,16,1
5847,25,Female,43,3,1,21,Standard,Quarterly,283,13,1
5848,49,Female,57,7,7,28,Standard,Annual,804,22,1
5849,39,Male,36,24,6,0,Standard,Monthly,148,21,1
5850,19,Male,41,27,5,25,Standard,Monthly,610,5,1
5851,56,Male,37,25,7,9,Standard,Monthly,238,22,1
5852,57,Female,52,4,0,12,Basic,Monthly,314,18,1
5853,58,Male,20,19,2,21,Basic,Annual,137,6,1
5854,60,Male,20,6,8,20,Basic,Monthly,994,28,1
5855,22,Male,18,11,5,10,Premium,Annual,974,14,1
5856,59,Male,29,27,4,5,Standard,Monthly,489,19,1
5857,61,Male,56,5,4,26,Standard,Annual,325,11,1
5858,31,Female,55,14,1,18,Premium,Quarterly,877,13,0
5859,33,Female,44,26,5,22,Standard,Monthly,819,14,1
5860,19,Male,32,4,8,14,Standard,Annual,473,23,1
5861,54,Male,3,9,0,26,Standard,Quarterly,239,20,1
5862,23,Female,30,19,0,9,Premium,Monthly,114,25,1
5863,47,Female,21,14,10,29,Standard,Annual,458,18,1
5864,44,Male,43,27,9,7,Premium,Monthly,972,23,1
5865,27,Male,34,10,8,28,Standard,Quarterly,533,29,1
5866,45,Male,21,20,5,3,Premium,Quarterly,253,18,1
5867,29,Female,35,27,7,21,Standard,Quarterly,207,13,1
5868,61,Male,7,5,5,16,Standard,Monthly,904,20,1
5869,51,Male,14,11,4,27,Premium,Monthly,880,5,1
5870,44,Female,30,10,7,27,Basic,Quarterly,440,18,1
5871,37,Female,57,26,9,24,Basic,Monthly,890,3,1
5872,44,Female,16,12,2,10,Standard,Monthly,336,12,1
5873,49,Male,38,21,8,6,Basic,Quarterly,665,16,1
5874,57,Male,22,18,4,29,Standard,Quarterly,661,7,1
5875,19,Female,22,13,5,15,Premium,Quarterly,495,23,1
5876,54,Female,35,7,6,3,Premium,Monthly,525,6,1
5877,24,Female,53,15,8,27,Premium,Annual,896,20,1
5878,37,Male,39,22,8,4,Standard,Monthly,152,3,1
5879,37,Male,47,24,10,1,Standard,Quarterly,960,16,1
5880,32,Male,57,1,1,11,Basic,Annual,822,19,0
5881,31,Male,42,28,6,19,Basic,Monthly,804,24,1
5882,35,Female,51,11,4,19,Standard,Monthly,402,5,1
5883,63,Female,34,2,4,19,Premium,Annual,587,15,1
5884,28,Male,31,30,0,13,Premium,Monthly,358,21,1
5885,46,Female,4,12,6,5,Premium,Quarterly,127,21,1
5886,36,Male,8,24,8,20,Standard,Annual,749,2,1
5887,26,Female,39,15,10,28,Standard,Monthly,654,26,1
5888,52,Male,46,1,2,11,Standard,Monthly,167,28,1
5889,29,Male,40,2,6,11,Basic,Monthly,347,8,1
5890,23,Male,5,21,0,4,Standard,Monthly,720,10,1
5891,26,Male,24,5,0,20,Standard,Annual,346,23,1
5892,30,Male,32,24,5,0,Premium,Annual,172,30,1
5893,56,Male,17,8,7,7,Basic,Quarterly,710,1,1
5894,53,Female,46,24,7,18,Standard,Annual,303,2,1
5895,35,Female,52,3,6,6,Basic,Quarterly,882,11,1
5896,28,Female,59,24,5,21,Premium,Quarterly,747,7,1
5897,65,Male,35,12,5,30,Basic,Annual,867,21,1
5898,43,Female,14,21,10,3,Standard,Quarterly,780,6,1
5899,58,Female,19,8,10,26,Standard,Monthly,263,4,1
5900,59,Female,38,4,4,8,Basic,Monthly,384,17,1
5901,53,Female,47,10,9,1,Premium,Annual,847,13,1
5902,45,Female,40,21,3,28,Premium,Quarterly,448,30,1
5903,64,Male,29,24,3,6,Standard,Annual,858,19,1
5904,51,Male,54,4,1,27,Standard,Monthly,176,17,1
5905,59,Female,41,17,1,30,Premium,Quarterly,531,29,1
5906,54,Female,58,8,3,5,Premium,Annual,502,28,1
5907,56,Male,8,18,5,17,Premium,Quarterly,610,15,1
5908,45,Female,4,14,0,6,Premium,Quarterly,938,16,1
5909,53,Male,33,14,9,5,Premium,Monthly,288,8,1
5910,64,Female,29,13,5,0,Standard,Monthly,133,11,1
5911,23,Male,18,26,9,23,Standard,Annual,849,23,1
5912,51,Male,6,27,0,27,Standard,Monthly,729,10,1
5913,23,Female,56,15,3,7,Standard,Monthly,144,25,1
5914,55,Male,39,16,0,3,Premium,Quarterly,881,6,1
5915,21,Male,16,25,6,18,Basic,Annual,269,7,1
5916,55,Female,4,20,8,12,Basic,Monthly,682,18,1
5917,53,Female,52,14,9,16,Basic,Annual,997,12,1
5918,36,Female,59,20,10,8,Basic,Quarterly,661,1,1
5919,53,Female,45,16,7,5,Premium,Monthly,324,26,1
5920,27,Male,9,1,0,13,Standard,Annual,558,29,0
5921,43,Male,36,4,3,20,Basic,Annual,850,25,0
5922,48,Female,4,6,3,6,Premium,Quarterly,588,25,1
5923,47,Female,10,28,10,10,Basic,Annual,846,15,1
5924,23,Male,26,7,2,26,Standard,Monthly,319,30,1
5925,41,Female,40,6,2,6,Basic,Quarterly,404,8,1
5926,26,Male,1,15,9,27,Basic,Quarterly,939,20,1
5927,29,Male,53,24,9,0,Standard,Annual,696,22,1
5928,19,Female,10,10,1,21,Premium,Annual,758,22,1
5929,18,Female,18,7,2,22,Premium,Monthly,594,25,1
5930,51,Female,5,2,8,18,Basic,Annual,528,11,1
5931,34,Male,56,27,7,23,Premium,Monthly,704,16,1
5932,60,Male,36,12,3,30,Premium,Quarterly,917,15,1
5933,41,Female,14,7,6,23,Premium,Annual,936,23,1
5934,35,Male,56,22,3,18,Basic,Annual,847,3,0
5935,48,Male,1,7,7,6,Basic,Monthly,896,17,1
5936,28,Male,22,15,0,17,Basic,Quarterly,341,24,1
5937,32,Female,55,17,3,7,Premium,Quarterly,233,10,1
5938,48,Female,4,7,6,2,Premium,Quarterly,739,27,1
5939,47,Female,33,8,3,24,Premium,Annual,935,12,1
5940,35,Female,29,3,7,20,Premium,Annual,410,4,1
5941,44,Female,22,24,1,12,Premium,Annual,283,7,1
5942,44,Female,6,1,5,13,Premium,Monthly,234,9,1
5943,36,Female,29,3,0,14,Standard,Annual,734,30,1
5944,44,Male,38,24,1,21,Basic,Quarterly,466,5,1
5945,62,Female,54,16,10,23,Premium,Monthly,525,10,1
5946,62,Female,42,16,4,6,Premium,Monthly,681,15,1
5947,64,Male,50,11,2,21,Basic,Annual,804,4,1
5948,35,Female,32,7,10,27,Premium,Annual,212,15,1
5949,21,Female,21,19,4,15,Premium,Quarterly,515,23,1
5950,18,Male,8,27,1,7,Basic,Quarterly,945,30,0
5951,46,Female,44,2,1,13,Basic,Quarterly,652,30,1
5952,65,Male,12,13,2,1,Premium,Quarterly,218,29,1
5953,63,Female,42,4,6,15,Basic,Quarterly,675,24,1
5954,25,Female,4,30,10,0,Premium,Monthly,596,22,1
5955,64,Female,52,16,3,28,Basic,Monthly,865,1,1
5956,25,Male,58,22,8,28,Standard,Monthly,405,14,1
5957,39,Male,22,14,1,13,Standard,Monthly,748,10,1
5958,33,Male,7,3,0,25,Standard,Monthly,372,21,1
5959,38,Female,25,4,8,18,Premium,Annual,473,5,1
5960,43,Female,44,19,6,19,Standard,Annual,955,26,1
5961,20,Male,44,9,1,1,Basic,Monthly,200,4,1
5962,27,Female,36,30,9,1,Premium,Quarterly,659,19,1
5963,42,Male,30,18,6,12,Premium,Annual,485,28,1
5964,35,Female,39,17,5,22,Standard,Monthly,767,5,1
5965,26,Female,22,8,10,12,Basic,Monthly,152,11,1
5966,54,Female,48,30,10,14,Premium,Monthly,183,16,1
5967,62,Female,19,6,10,6,Basic,Annual,886,8,1
5968,24,Male,30,3,10,16,Premium,Quarterly,790,1,1
5969,40,Male,34,25,0,28,Basic,Monthly,850,11,1
5970,64,Male,11,3,0,17,Standard,Quarterly,230,21,1
5971,63,Male,33,6,8,29,Standard,Annual,109,24,1
5972,64,Male,23,28,6,22,Premium,Monthly,652,21,1
5973,21,Male,26,16,7,25,Basic,Annual,157,29,1
5974,39,Male,51,6,6,16,Premium,Quarterly,206,20,1
5975,54,Male,8,29,10,21,Standard,Quarterly,616,1,1
5976,54,Female,41,9,2,10,Premium,Monthly,520,30,1
5977,39,Male,23,1,7,10,Premium,Annual,468,30,1
5978,32,Male,40,22,6,23,Standard,Annual,360,27,1
5979,61,Female,27,2,2,6,Premium,Monthly,829,18,1
5980,56,Female,28,4,9,2,Basic,Monthly,907,21,1
5981,56,Male,29,15,10,1,Premium,Monthly,739,17,1
5982,56,Male,18,16,4,27,Standard,Quarterly,607,25,1
5983,41,Female,60,30,10,12,Premium,Monthly,520,8,1
5984,55,Female,50,3,2,15,Standard,Annual,708,1,1
5985,46,Male,21,21,6,2,Standard,Quarterly,778,10,1
5986,41,Male,8,5,8,0,Basic,Quarterly,544,8,1
5987,47,Female,50,19,10,10,Premium,Quarterly,913,28,1
5988,57,Female,8,1,2,18,Standard,Monthly,739,30,1
5989,20,Male,52,4,10,15,Basic,Annual,809,19,1
5990,38,Male,34,18,0,10,Standard,Monthly,401,27,1
5991,39,Male,38,4,1,8,Standard,Monthly,237,19,1
5992,32,Male,47,26,5,13,Basic,Annual,800,23,1
5993,33,Female,53,27,4,8,Premium,Annual,585,11,1
5994,39,Female,40,21,4,17,Premium,Annual,679,29,1
5995,30,Female,23,25,6,30,Premium,Monthly,728,2,1
5996,54,Male,32,5,7,8,Standard,Quarterly,115,20,1
5997,18,Male,12,30,2,17,Basic,Annual,237,3,1
5998,21,Male,31,6,3,6,Premium,Monthly,895,15,1
5999,64,Male,16,2,3,4,Standard,Annual,201,27,1
6000,23,Female,55,30,8,13,Standard,Monthly,795,12,1
6001,35,Female,48,11,0,28,Basic,Monthly,360,11,1
6002,30,Male,12,1,1,14,Basic,Monthly,578,25,1
6003,61,Female,35,11,2,17,Standard,Monthly,573,28,1
6004,19,Female,54,7,3,2,Premium,Quarterly,817,9,1
6005,18,Female,19,27,5,2,Premium,Quarterly,679,7,1
6006,22,Male,3,12,9,9,Basic,Quarterly,865,3,1
6007,47,Female,24,7,3,5,Basic,Monthly,592,22,1
6008,47,Female,37,24,10,26,Premium,Annual,622,10,1
6009,25,Female,9,25,2,19,Premium,Quarterly,587,2,0
6010,54,Male,36,10,1,29,Premium,Monthly,885,9,1
6011,36,Male,38,21,9,7,Premium,Monthly,512,1,1
6012,22,Male,47,19,2,23,Basic,Annual,934,18,1
6013,40,Female,34,17,5,7,Basic,Quarterly,269,20,1
6014,26,Female,49,6,10,10,Premium,Annual,441,8,1
6015,64,Female,46,26,1,14,Basic,Annual,386,12,1
6016,42,Female,19,28,2,26,Premium,Quarterly,148,25,1
6017,60,Female,21,20,10,30,Premium,Monthly,818,19,1
6018,27,Female,12,26,5,23,Premium,Annual,367,8,1
6019,49,Female,4,9,10,18,Premium,Quarterly,771,16,1
6020,40,Male,36,7,7,2,Basic,Annual,225,25,1
6021,37,Male,46,2,7,0,Standard,Quarterly,781,29,1
6022,21,Male,60,1,10,4,Standard,Annual,607,3,1
6023,39,Female,47,4,1,16,Standard,Annual,398,15,1
6024,35,Female,56,3,4,27,Standard,Annual,208,19,1
6025,20,Female,44,18,2,18,Premium,Annual,994,5,0
6026,19,Female,11,22,4,17,Basic,Monthly,227,26,1
6027,50,Male,59,20,3,7,Premium,Annual,107,5,1
6028,43,Male,38,4,5,27,Standard,Monthly,777,6,1
6029,51,Female,2,15,1,30,Premium,Quarterly,770,15,1
6030,61,Female,2,3,4,19,Basic,Monthly,147,19,1
6031,58,Male,53,25,4,21,Basic,Monthly,227,14,1
6032,23,Male,30,15,10,24,Premium,Annual,395,30,1
6033,23,Male,10,12,3,16,Standard,Monthly,665,18,1
6034,64,Male,34,16,1,18,Premium,Annual,847,15,1
6035,64,Male,31,28,4,10,Basic,Annual,745,18,1
6036,41,Male,48,8,1,23,Standard,Quarterly,628,16,1
6037,39,Female,60,28,1,10,Basic,Annual,841,11,0
6038,25,Male,21,11,4,4,Basic,Quarterly,659,7,1
6039,33,Female,44,30,9,21,Standard,Monthly,679,6,1
6040,25,Female,60,14,2,27,Standard,Quarterly,581,16,1
6041,27,Male,45,10,9,2,Premium,Annual,488,27,1
6042,38,Male,40,18,2,16,Basic,Monthly,567,11,1
6043,38,Male,54,3,7,19,Basic,Monthly,363,27,1
6044,46,Female,43,2,4,20,Standard,Annual,102,12,1
6045,35,Female,16,2,7,26,Premium,Monthly,193,6,1
6046,54,Male,56,23,1,8,Standard,Annual,705,13,1
6047,26,Female,35,4,4,22,Premium,Monthly,320,3,1
6048,34,Male,4,28,1,26,Premium,Quarterly,495,25,1
6049,64,Female,31,22,2,18,Premium,Monthly,684,22,1
6050,37,Female,39,16,10,8,Basic,Monthly,441,14,1
6051,34,Male,33,4,9,23,Standard,Annual,423,22,1
6052,20,Female,7,15,7,6,Premium,Annual,227,14,1
6053,50,Male,58,15,10,5,Basic,Annual,496,10,1
6054,40,Male,24,30,5,17,Basic,Quarterly,332,14,1
6055,29,Female,55,24,2,13,Basic,Quarterly,293,3,1
6056,21,Female,9,17,10,10,Premium,Monthly,953,12,1
6057,29,Female,14,7,4,7,Basic,Quarterly,615,20,1
6058,37,Female,41,2,10,30,Basic,Annual,583,8,1
6059,44,Male,37,24,10,10,Premium,Annual,530,18,1
6060,39,Male,20,22,9,24,Standard,Annual,403,12,1
6061,36,Male,30,2,8,29,Standard,Annual,308,21,1
6062,33,Male,40,29,0,10,Premium,Annual,191,18,1
6063,33,Male,1,9,5,15,Standard,Annual,474,22,1
6064,64,Male,28,25,1,7,Standard,Annual,938,16,1
6065,55,Male,36,18,7,27,Premium,Quarterly,106,29,1
